result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,231,231,2026-08-23,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,231,8/24/2026,apply_move_in_fallback,,8/24/2026,2026-08-24,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,260,260,2026-09-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,260,9/8/2026,apply_move_in_fallback,,9/8/2026,2026-09-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,328,328,2026-10-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,328,10/4/2026,apply_move_in_fallback,,10/4/2026,2026-10-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,332,332,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,332,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,428,428,2026-09-23,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,428,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_other_future,7,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,452,452,2026-10-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,452,10/6/2026,apply_move_in_fallback,,10/6/2026,2026-10-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,5206,5206,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,5206,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,268951,Logic,https://www.logicwhiteoak.com/,531,531,2026-08-16,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://logicwhiteoak.securecafe.com/onlineleasing/logic/availableunits.aspx,200,15,true,1,531,8/17/2026,apply_move_in_fallback,,8/17/2026,2026-08-17,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,273919,Avon Commons,https://www.morgan-properties.com/apartments/ny/avon/avon-commons/,206,206,2026-09-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://avoncommonsapts.securecafe.com/onlineleasing/avon-commons-0/availableunits.aspx,200,2,true,1,206,9/15/2026,apply_move_in_fallback,,9/15/2026,2026-09-15,explicit_future,true,true,true,current_other_future,8,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,273919,Avon Commons,https://www.morgan-properties.com/apartments/ny/avon/avon-commons/,511,511,2026-10-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://avoncommonsapts.securecafe.com/onlineleasing/avon-commons-0/availableunits.aspx,200,2,true,1,511,10/9/2026,apply_move_in_fallback,,10/9/2026,2026-10-09,explicit_future,true,true,true,current_other_future,3,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,278305,Salerno,https://www.salernoliving.com/,06-106,06-106,2026-09-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://salernoliving.securecafe.com/onlineleasing/salerno1/availableunits.aspx,200,3,true,1,06-106,9/4/2026,apply_move_in_fallback,,9/4/2026,2026-09-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,282142,Mews at Annandale,https://www.morgan-properties.com/apartments/nj/annandale/mews-at-annandale/,0721,0721,2026-09-18,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://mewsatannandaleapartments.securecafe.com/onlineleasing/mews-at-annandale-townhomes/availableunits.aspx,200,8,true,1,0721,9/19/2026,apply_move_in_fallback,,9/19/2026,2026-09-19,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,282142,Mews at Annandale,https://www.morgan-properties.com/apartments/nj/annandale/mews-at-annandale/,0832,0832,2026-08-27,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://mewsatannandaleapartments.securecafe.com/onlineleasing/mews-at-annandale-townhomes/availableunits.aspx,200,8,true,1,0832,8/28/2026,apply_move_in_fallback,,8/28/2026,2026-08-28,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,282142,Mews at Annandale,https://www.morgan-properties.com/apartments/nj/annandale/mews-at-annandale/,1010,1010,2026-08-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://mewsatannandaleapartments.securecafe.com/onlineleasing/mews-at-annandale-townhomes/availableunits.aspx,200,8,true,1,1010,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,282142,Mews at Annandale,https://www.morgan-properties.com/apartments/nj/annandale/mews-at-annandale/,1929,1929,2026-09-14,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://mewsatannandaleapartments.securecafe.com/onlineleasing/mews-at-annandale-townhomes/availableunits.aspx,200,8,true,1,1929,9/15/2026,apply_move_in_fallback,,9/15/2026,2026-09-15,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,282142,Mews at Annandale,https://www.morgan-properties.com/apartments/nj/annandale/mews-at-annandale/,1938,1938,2026-09-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://mewsatannandaleapartments.securecafe.com/onlineleasing/mews-at-annandale-townhomes/availableunits.aspx,200,8,true,1,1938,9/29/2026,apply_move_in_fallback,,9/29/2026,2026-09-29,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0535-102,0535-102,2026-09-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0535-102,9/26/2026,apply_move_in_fallback,,9/26/2026,2026-09-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0630-106,0630-106,2026-08-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0630-106,8/14/2026,apply_move_in_fallback,,8/14/2026,2026-08-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0630-203,0630-203,2026-08-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0630-203,8/12/2026,apply_move_in_fallback,,8/12/2026,2026-08-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0665-208,0665-208,2026-08-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0665-208,8/3/2026,apply_move_in_fallback,,8/3/2026,2026-08-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0665-303,0665-303,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0665-303,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0665-306,0665-306,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0665-306,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0680-203,0680-203,2026-09-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0680-203,9/4/2026,apply_move_in_fallback,,9/4/2026,2026-09-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0695-305,0695-305,2026-10-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0695-305,10/7/2026,apply_move_in_fallback,,10/7/2026,2026-10-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0710-203,0710-203,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0710-203,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0710-304,0710-304,2026-09-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0710-304,9/13/2026,apply_move_in_fallback,,9/13/2026,2026-09-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0710-306,0710-306,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0710-306,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0720-201,0720-201,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0720-201,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0725-202,0725-202,2026-09-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0725-202,9/12/2026,apply_move_in_fallback,,9/12/2026,2026-09-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0725-204,0725-204,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0725-204,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,0725-207,0725-207,2026-08-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,0725-207,8/4/2026,apply_move_in_fallback,,8/4/2026,2026-08-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,8949-201,8949-201,2026-08-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,8949-201,8/21/2026,apply_move_in_fallback,,8/21/2026,2026-08-21,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,8949-205,8949-205,2026-09-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,8949-205,9/6/2026,apply_move_in_fallback,,9/6/2026,2026-09-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9001-108,9001-108,2026-09-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9001-108,9/14/2026,apply_move_in_fallback,,9/14/2026,2026-09-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9021-204,9021-204,2026-08-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9021-204,8/18/2026,apply_move_in_fallback,,8/18/2026,2026-08-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9025-103,9025-103,2026-10-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9025-103,10/3/2026,apply_move_in_fallback,,10/3/2026,2026-10-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9025-106,9025-106,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9025-106,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9041-201,9041-201,2026-08-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9041-201,8/3/2026,apply_move_in_fallback,,8/3/2026,2026-08-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9060-203,9060-203,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9060-203,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9061-102,9061-102,2026-09-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9061-102,9/6/2026,apply_move_in_fallback,,9/6/2026,2026-09-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9061-207,9061-207,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9061-207,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9075-106,9075-106,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9075-106,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9078-106,9078-106,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9078-106,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9078-204,9078-204,2026-08-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9078-204,8/13/2026,apply_move_in_fallback,,8/13/2026,2026-08-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,296175,Compass Meridian,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass,9081-205,9081-205,2026-08-16,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://sheaapartments.securecafe.com/onlineleasing/compass-meridian/availableunits.aspx,200,54,true,1,9081-205,8/17/2026,apply_move_in_fallback,,8/17/2026,2026-08-17,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,H205,H205,2026-09-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,H205,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,L1405,L1405,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,L1405,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_other_future,4,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,L407,L407,2026-08-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,L407,8/3/2026,apply_move_in_fallback,,8/3/2026,2026-08-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,L606,L606,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,L606,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_other_future,4,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,L613,L613,2026-11-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,L613,11/7/2026,apply_move_in_fallback,,11/7/2026,2026-11-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,32340,Lakewood I & II,https://www.morgan-properties.com/apartments/nc/salisbury/lakewood/,L705,L705,2026-08-14,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://lakewoodapartmenthomes.securecafe.com/onlineleasing/lakewood-i-ii-apartment-homes/availableunits.aspx,200,27,true,1,L705,8/15/2026,apply_move_in_fallback,,8/15/2026,2026-08-15,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,04-203,04-203,2026-08-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,04-203,8/21/2026,apply_move_in_fallback,,8/21/2026,2026-08-21,explicit_future,true,true,true,current_plus_one_day,1,true,
