result_type,capture_timestamp_utc,capture_date,historical_run_date,denominator_scope,category,property_id,configured_name,source_kind,primary_property_evidence,evidence_url,source_row_id,floor_plan_name,raw_availability_value,normalized_availability_date,availability_semantic,explicit_future,source_field,adapter_parser,adapter_trace_method,adapter_route_selected,adapter_row_present,adapter_row_absence_reason,adapter_availability_key,adapter_availability_value,adapter_normalized_availability_date,adapter_availability_semantic,adapter_date_alias_hit,missed_future_by_adapter_alias,formatter_available_date,formatter_available_date_raw,formatter_availability_date_provenance,formatter_error,explicit_future_preserved_by_adapter,explicit_future_preserved_by_formatter,formatter_capture_date_default,pipeline_outcome,loss_classification,confidence,trace_note,adapter_row_json,formatter_row_json,diagnostic_trace_method,diagnostic_adapter_row_present,diagnostic_adapter_availability_key,diagnostic_adapter_availability_value,diagnostic_adapter_normalized_availability_date,diagnostic_formatter_available_date,diagnostic_formatter_availability_date_provenance,diagnostic_formatter_error,diagnostic_gap_classification,diagnostic_adapter_row_json,diagnostic_formatter_row_json,raw_evidence_json
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,3892-1,,2025-10-31 00:00 -0500,2025-10-31,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$995"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""940"",""unit_number"":""3892-1""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$995"",""amenities"":null,""area"":940,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":995.0,""rent_low"":995.0,""source_ids"":{},""unit_id"":""3892-1"",""unit_name"":null}","{""floorplanId"":11326873,""id"":17635487,""internalAvailableDate"":""2025-10-31 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""3892-1"",""rent"":995,""unitNumber"":""3892-1"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2890-2,,2026-05-02 00:00 -0500,2026-05-02,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$925"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""2890-2""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$925"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":925.0,""rent_low"":925.0,""source_ids"":{},""unit_id"":""2890-2"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635492,""internalAvailableDate"":""2026-05-02 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2890-2"",""rent"":925,""unitNumber"":""2890-2"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2882-1,,2026-06-09 00:00 -0500,2026-06-09,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$995"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""960"",""unit_number"":""2882-1""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$995"",""amenities"":null,""area"":960,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":995.0,""rent_low"":995.0,""source_ids"":{},""unit_id"":""2882-1"",""unit_name"":null}","{""floorplanId"":11326879,""id"":17635507,""internalAvailableDate"":""2026-06-09 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2882-1"",""rent"":995,""unitNumber"":""2882-1"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,3904-3,,1980-01-01 00:00 -0600,,unparsed_availability_text,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$945"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""3904-3""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$945"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":945.0,""rent_low"":945.0,""source_ids"":{},""unit_id"":""3904-3"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635521,""internalAvailableDate"":""1980-01-01 00:00 -0600"",""leaseStatus"":""AVAILABLE_READY"",""name"":""3904-3"",""rent"":945,""unitNumber"":""3904-3"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,3904-4,,2026-02-25 00:00 -0600,2026-02-25,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$925"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""3904-4""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$925"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":925.0,""rent_low"":925.0,""source_ids"":{},""unit_id"":""3904-4"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635522,""internalAvailableDate"":""2026-02-25 00:00 -0600"",""leaseStatus"":""AVAILABLE_READY"",""name"":""3904-4"",""rent"":925,""unitNumber"":""3904-4"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2842-2,,2026-02-04 00:00 -0600,2026-02-04,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$925"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""2842-2""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$925"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":925.0,""rent_low"":925.0,""source_ids"":{},""unit_id"":""2842-2"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635568,""internalAvailableDate"":""2026-02-04 00:00 -0600"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2842-2"",""rent"":925,""unitNumber"":""2842-2"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2849-3,,2026-02-24 00:00 -0600,2026-02-24,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$945"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""2849-3""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$945"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":945.0,""rent_low"":945.0,""source_ids"":{},""unit_id"":""2849-3"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635611,""internalAvailableDate"":""2026-02-24 00:00 -0600"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2849-3"",""rent"":945,""unitNumber"":""2849-3"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2849-4,,2026-01-09 00:00 -0600,2026-01-09,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$925"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""800"",""unit_number"":""2849-4""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$925"",""amenities"":null,""area"":800,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":925.0,""rent_low"":925.0,""source_ids"":{},""unit_id"":""2849-4"",""unit_name"":null}","{""floorplanId"":11326824,""id"":17635612,""internalAvailableDate"":""2026-01-09 00:00 -0600"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2849-4"",""rent"":925,""unitNumber"":""2849-4"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2902-1,,2026-04-30 00:00 -0500,2026-04-30,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$1,165"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""1150"",""unit_number"":""2902-1""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$1,165"",""amenities"":null,""area"":1150,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":1165.0,""rent_low"":1165.0,""source_ids"":{},""unit_id"":""2902-1"",""unit_name"":null}","{""floorplanId"":11326881,""id"":17635619,""internalAvailableDate"":""2026-04-30 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2902-1"",""rent"":1165,""unitNumber"":""2902-1"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,3910-4,,2026-04-01 00:00 -0500,2026-04-01,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$1,250"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""1220"",""unit_number"":""3910-4""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$1,250"",""amenities"":null,""area"":1220,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":1250.0,""rent_low"":1250.0,""source_ids"":{},""unit_id"":""3910-4"",""unit_name"":null}","{""floorplanId"":11326894,""id"":17635634,""internalAvailableDate"":""2026-04-01 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""3910-4"",""rent"":1250,""unitNumber"":""3910-4"",""vacantDate"":""2026-08-01 00:00 -0000""}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ONESITE_API,7886,Azure Place,realpage_public_widget_units_api,true,https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true,2846-3,,2025-03-23 00:00 -0500,2025-03-23,historical_embedded,false,internalAvailableDate,_api_parser.realpage_units_to_adapter_shape,exact_current_parser,true,false,unsupported_response_units_envelope,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Primary trace replays the exact public /units envelope. When that envelope is unsupported, the diagnostic trace changes only response.units -> response list to isolate the next loss.",{},{},controlled_single_change_replay_unwrap_response_units,true,,,,2026-08-01,capture_date_default,,,"{""availability_date"":"""",""availability_status"":""AVAILABLE"",""available_units"":"""",""bathrooms"":"""",""bed_label"":"""",""bedrooms"":"""",""building"":"""",""concession"":"""",""deposit"":"""",""extraction_tier"":""TIER_1_API"",""floor"":"""",""floor_plan_name"":"""",""rent_range"":""$995"",""source_api_url"":""https://api.ws.realpage.com/v2/property/9178700/units?available=true&honordisplayorder=true"",""sqft"":""960"",""unit_number"":""2846-3""}","{""_available_date_raw"":null,""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""$995"",""amenities"":null,""area"":960,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""capture_date_default"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-01"",""available_units"":null,""baths"":null,""beds"":null,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_API"",""floor"":null,""floor_plan_id"":null,""floor_plan_name"":null,""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":995.0,""rent_low"":995.0,""source_ids"":{},""unit_id"":""2846-3"",""unit_name"":null}","{""floorplanId"":11326879,""id"":17635637,""internalAvailableDate"":""2025-03-23 00:00 -0500"",""leaseStatus"":""AVAILABLE_READY"",""name"":""2846-3"",""rent"":995,""unitNumber"":""2846-3"",""vacantDate"":""2026-08-01 00:00 -0000""}"
