pid,property_name,city,state,website,top_guess_conventional,top_guess_floor_plans,top_guess_models,top_guess_rentcafe_spa,top_guess_other
6725,The Atlantic at East Delray,Delray Beach,FL,http://www.theatlanticdelray.com/,http://www.theatlanticdelray.com/delray-beach/the-atlantic-at-east-delray/conventional/,http://www.theatlanticdelray.com/floor-plans/,http://www.theatlanticdelray.com/models,http://www.theatlanticdelray.com/apartments/fl/delray-beach/floor-plans#/,http://www.theatlanticdelray.com/Floor-plans.aspx
246962,Portola Bridge Creek,Vancouver,WA,http://www.bridgecreekapthomes.com/,http://www.bridgecreekapthomes.com/vancouver/portola-bridge-creek/conventional/,http://www.bridgecreekapthomes.com/floor-plans/,http://www.bridgecreekapthomes.com/models,http://www.bridgecreekapthomes.com/apartments/wa/vancouver/floor-plans#/,http://www.bridgecreekapthomes.com/Floor-plans.aspx
246318,Haven at Rivergate,Charlotte,NC,https://www.thehavenatrivergate.com/,https://www.thehavenatrivergate.com/charlotte/haven-at-rivergate/conventional/,https://www.thehavenatrivergate.com/floor-plans/,https://www.thehavenatrivergate.com/models,https://www.thehavenatrivergate.com/apartments/nc/charlotte/floor-plans#/,https://www.thehavenatrivergate.com/Floor-plans.aspx
24769,Spice Tree Apartments,Ann Arbor,MI,https://spicetreeannarbor.com/,https://spicetreeannarbor.com/ann-arbor/spice-tree-apartments/conventional/,https://spicetreeannarbor.com/floor-plans/,https://spicetreeannarbor.com/models,https://spicetreeannarbor.com/apartments/mi/ann-arbor/floor-plans#/,https://spicetreeannarbor.com/Floor-plans.aspx
247383,Vanguard at 16 Tech,Indianapolis,IN,https://www.vanguardat16tech.com/,https://www.vanguardat16tech.com/indianapolis/vanguard-at-16-tech/conventional/,https://www.vanguardat16tech.com/floor-plans/,https://www.vanguardat16tech.com/models,https://www.vanguardat16tech.com/apartments/in/indianapolis/floor-plans#/,https://www.vanguardat16tech.com/Floor-plans.aspx
246466,The Jax,Chicago,IL,https://thejaxchicago.com/,https://thejaxchicago.com/chicago/the-jax/conventional/,https://thejaxchicago.com/floor-plans/,https://thejaxchicago.com/models,https://thejaxchicago.com/apartments/il/chicago/floor-plans#/,https://thejaxchicago.com/Floor-plans.aspx
247179,Lerner Parc at Gatlin Commons,Port St Lucie,FL,https://livelerner.com/lerner-parc-at-gatlin-commons/,https://livelerner.com/port-st-lucie/lerner-parc-at-gatlin-commons/conventional/,https://livelerner.com/floor-plans/,https://livelerner.com/models,https://livelerner.com/apartments/fl/port-st-lucie/floor-plans#/,https://livelerner.com/Floor-plans.aspx
247218,Industry Tallahassee,Tallahassee,FL,https://industry-tallahassee.com/,https://industry-tallahassee.com/tallahassee/industry-tallahassee/conventional/,https://industry-tallahassee.com/floor-plans/,https://industry-tallahassee.com/models,https://industry-tallahassee.com/apartments/fl/tallahassee/floor-plans#/,https://industry-tallahassee.com/Floor-plans.aspx
245962,Beacon Station,Augusta,GA,https://www.beaconstationaugusta.com/,https://www.beaconstationaugusta.com/augusta/beacon-station/conventional/,https://www.beaconstationaugusta.com/floor-plans/,https://www.beaconstationaugusta.com/models,https://www.beaconstationaugusta.com/apartments/ga/augusta/floor-plans#/,https://www.beaconstationaugusta.com/Floor-plans.aspx
246152,Oxford at Lake View,Corinth,TX,http://www.oxfordlakeview.com/,http://www.oxfordlakeview.com/corinth/oxford-at-lake-view/conventional/,http://www.oxfordlakeview.com/floor-plans/,http://www.oxfordlakeview.com/models,http://www.oxfordlakeview.com/apartments/tx/corinth/floor-plans#/,http://www.oxfordlakeview.com/Floor-plans.aspx
49548,4th & Plum Apartments,Cincinnati,OH,https://www.fourthplum.com/,https://www.fourthplum.com/cincinnati/4th-plum-apartments/conventional/,https://www.fourthplum.com/floor-plans/,https://www.fourthplum.com/models,https://www.fourthplum.com/apartments/oh/cincinnati/floor-plans#/,https://www.fourthplum.com/Floor-plans.aspx
4903,Atria at Crabtree Valley,Raleigh,NC,www.atriaatcrabtreevalley.com,https://www.atriaatcrabtreevalley.com/raleigh/atria-at-crabtree-valley/conventional/,https://www.atriaatcrabtreevalley.com/floor-plans/,https://www.atriaatcrabtreevalley.com/models,https://www.atriaatcrabtreevalley.com/apartments/nc/raleigh/floor-plans#/,https://www.atriaatcrabtreevalley.com/Floor-plans.aspx
266452,Waterview,Richmond,TX,https://www.thewaterviewapts.com/,https://www.thewaterviewapts.com/richmond/waterview/conventional/,https://www.thewaterviewapts.com/floor-plans/,https://www.thewaterviewapts.com/models,https://www.thewaterviewapts.com/apartments/tx/richmond/floor-plans#/,https://www.thewaterviewapts.com/Floor-plans.aspx
48902,Cudahy Commons,Cudahy,WI,www.cudahycommons.com,https://www.cudahycommons.com/cudahy/cudahy-commons/conventional/,https://www.cudahycommons.com/floor-plans/,https://www.cudahycommons.com/models,https://www.cudahycommons.com/apartments/wi/cudahy/floor-plans#/,https://www.cudahycommons.com/Floor-plans.aspx
265972,Aspire,Kansas City,KS,https://www.aspirelivingkc.com/,https://www.aspirelivingkc.com/kansas-city/aspire/conventional/,https://www.aspirelivingkc.com/floor-plans/,https://www.aspirelivingkc.com/models,https://www.aspirelivingkc.com/apartments/ks/kansas-city/floor-plans#/,https://www.aspirelivingkc.com/Floor-plans.aspx
265951,Populus Westside,Atlanta,GA,https://www.populuswestsideapts.com/,https://www.populuswestsideapts.com/atlanta/populus-westside/conventional/,https://www.populuswestsideapts.com/floor-plans/,https://www.populuswestsideapts.com/models,https://www.populuswestsideapts.com/apartments/ga/atlanta/floor-plans#/,https://www.populuswestsideapts.com/Floor-plans.aspx
49169,Pebble Creek,Shelby Township,MI,https://www.pebblecreekapt.com/,https://www.pebblecreekapt.com/shelby-township/pebble-creek/conventional/,https://www.pebblecreekapt.com/floor-plans/,https://www.pebblecreekapt.com/models,https://www.pebblecreekapt.com/apartments/mi/shelby-township/floor-plans#/,https://www.pebblecreekapt.com/Floor-plans.aspx
265892,34 Eden River Park,Whippany,NJ,https://www.34edenrentals.com/,https://www.34edenrentals.com/whippany/34-eden-river-park/conventional/,https://www.34edenrentals.com/floor-plans/,https://www.34edenrentals.com/models,https://www.34edenrentals.com/apartments/nj/whippany/floor-plans#/,https://www.34edenrentals.com/Floor-plans.aspx
49102,Parkview Apartments,Saint Paul,MN,https://pmsi.biz/details/?pid=30,https://pmsi.biz/saint-paul/parkview-apartments/conventional/,https://pmsi.biz/floor-plans/,https://pmsi.biz/models,https://pmsi.biz/apartments/mn/saint-paul/floor-plans#/,https://pmsi.biz/Floor-plans.aspx
49571,Courts of Valle Vista,Greenwood,IN,https://www.courtsofvallevista.com/,https://www.courtsofvallevista.com/greenwood/courts-of-valle-vista/conventional/,https://www.courtsofvallevista.com/floor-plans/,https://www.courtsofvallevista.com/models,https://www.courtsofvallevista.com/apartments/in/greenwood/floor-plans#/,https://www.courtsofvallevista.com/Floor-plans.aspx
49549,Wing Pointe,Clearfield,UT,www.wingpointeapts.com,https://www.wingpointeapts.com/clearfield/wing-pointe/conventional/,https://www.wingpointeapts.com/floor-plans/,https://www.wingpointeapts.com/models,https://www.wingpointeapts.com/apartments/ut/clearfield/floor-plans#/,https://www.wingpointeapts.com/Floor-plans.aspx
49248,Sandpiper,Holladay,UT,https://www.sandpiperapartmentssaltlakecity.com/,https://www.sandpiperapartmentssaltlakecity.com/holladay/sandpiper/conventional/,https://www.sandpiperapartmentssaltlakecity.com/floor-plans/,https://www.sandpiperapartmentssaltlakecity.com/models,https://www.sandpiperapartmentssaltlakecity.com/apartments/ut/holladay/floor-plans#/,https://www.sandpiperapartmentssaltlakecity.com/Floor-plans.aspx
267101,Springs at Peña Station,Denver,CO,https://www.springsapartments.com/apartments/co/denver/springs-at-pena-station/,https://www.springsapartments.com/denver/springs-at-pe-a-station/conventional/,https://www.springsapartments.com/floor-plans/,https://www.springsapartments.com/models,https://www.springsapartments.com/apartments/co/denver/floor-plans#/,https://www.springsapartments.com/Floor-plans.aspx
48810,Manchester Oaks,Franklin,WI,http://www.manchesteroaks.com/,http://www.manchesteroaks.com/franklin/manchester-oaks/conventional/,http://www.manchesteroaks.com/floor-plans/,http://www.manchesteroaks.com/models,http://www.manchesteroaks.com/apartments/wi/franklin/floor-plans#/,http://www.manchesteroaks.com/Floor-plans.aspx
4944,Triangle Place,Durham,NC,https://www.hgliving.com/apartments/nc/durham/triangle-place/,https://www.hgliving.com/durham/triangle-place/conventional/,https://www.hgliving.com/floor-plans/,https://www.hgliving.com/models,https://www.hgliving.com/apartments/nc/durham/floor-plans#/,https://www.hgliving.com/Floor-plans.aspx
266585,The Mark at Arlington I,Arlington,TX,https://www.themarkatarlington.com/,https://www.themarkatarlington.com/arlington/the-mark-at-arlington-i/conventional/,https://www.themarkatarlington.com/floor-plans/,https://www.themarkatarlington.com/models,https://www.themarkatarlington.com/apartments/tx/arlington/floor-plans#/,https://www.themarkatarlington.com/Floor-plans.aspx
266940,Riverfront Lofts I,Allentown,PA,https://riverfrontloftsallentown.com/,https://riverfrontloftsallentown.com/allentown/riverfront-lofts-i/conventional/,https://riverfrontloftsallentown.com/floor-plans/,https://riverfrontloftsallentown.com/models,https://riverfrontloftsallentown.com/apartments/pa/allentown/floor-plans#/,https://riverfrontloftsallentown.com/Floor-plans.aspx
265767,Journee,Los Angeles,CA,https://journeela.com/,https://journeela.com/los-angeles/journee/conventional/,https://journeela.com/floor-plans/,https://journeela.com/models,https://journeela.com/apartments/ca/los-angeles/floor-plans#/,https://journeela.com/Floor-plans.aspx
4918,Arbors of Montgomery,Cincinnati,OH,https://www.arborsofmontgomery.com/,https://www.arborsofmontgomery.com/cincinnati/arbors-of-montgomery/conventional/,https://www.arborsofmontgomery.com/floor-plans/,https://www.arborsofmontgomery.com/models,https://www.arborsofmontgomery.com/apartments/oh/cincinnati/floor-plans#/,https://www.arborsofmontgomery.com/Floor-plans.aspx
48847,Cimarron Ridge,Mobile,AL,http://www.cimarronridgeapartmenthomes.com/,http://www.cimarronridgeapartmenthomes.com/mobile/cimarron-ridge/conventional/,http://www.cimarronridgeapartmenthomes.com/floor-plans/,http://www.cimarronridgeapartmenthomes.com/models,http://www.cimarronridgeapartmenthomes.com/apartments/al/mobile/floor-plans#/,http://www.cimarronridgeapartmenthomes.com/Floor-plans.aspx
48946,Westfield Apartments,Greenfield,WI,https://www.wimmercommunities.com/apartments/wi/greenfield/westfield-apartments/?utm_knock=gmb,https://www.wimmercommunities.com/greenfield/westfield-apartments/conventional/,https://www.wimmercommunities.com/floor-plans/,https://www.wimmercommunities.com/models,https://www.wimmercommunities.com/apartments/wi/greenfield/floor-plans#/,https://www.wimmercommunities.com/Floor-plans.aspx
265383,Monterey Garden,San Mateo,CA,https://www.themontereygarden.com/,https://www.themontereygarden.com/san-mateo/monterey-garden/conventional/,https://www.themontereygarden.com/floor-plans/,https://www.themontereygarden.com/models,https://www.themontereygarden.com/apartments/ca/san-mateo/floor-plans#/,https://www.themontereygarden.com/Floor-plans.aspx
288751,Palmer House,Madison,AL,https://www.palmerhouseapts.com/,https://www.palmerhouseapts.com/madison/palmer-house/conventional/,https://www.palmerhouseapts.com/floor-plans/,https://www.palmerhouseapts.com/models,https://www.palmerhouseapts.com/apartments/al/madison/floor-plans#/,https://www.palmerhouseapts.com/Floor-plans.aspx
291509,Beckon,Durham,NC,https://livebeckon.com/,https://livebeckon.com/durham/beckon/conventional/,https://livebeckon.com/floor-plans/,https://livebeckon.com/models,https://livebeckon.com/apartments/nc/durham/floor-plans#/,https://livebeckon.com/Floor-plans.aspx
289797,Brook Hollow,Wichita Falls,TX,www.BrookHollowApartments.com,https://www.BrookHollowApartments.com/wichita-falls/brook-hollow/conventional/,https://www.BrookHollowApartments.com/floor-plans/,https://www.BrookHollowApartments.com/models,https://www.BrookHollowApartments.com/apartments/tx/wichita-falls/floor-plans#/,https://www.BrookHollowApartments.com/Floor-plans.aspx
290551,The Asher,Ashland,MA,https://theasher.com/,https://theasher.com/ashland/the-asher/conventional/,https://theasher.com/floor-plans/,https://theasher.com/models,https://theasher.com/apartments/ma/ashland/floor-plans#/,https://theasher.com/Floor-plans.aspx
37507,Village Lake Townhomes,Smyrna,TN,www.villagelakesmyrna.com,https://www.villagelakesmyrna.com/smyrna/village-lake-townhomes/conventional/,https://www.villagelakesmyrna.com/floor-plans/,https://www.villagelakesmyrna.com/models,https://www.villagelakesmyrna.com/apartments/tn/smyrna/floor-plans#/,https://www.villagelakesmyrna.com/Floor-plans.aspx
3748,Brookside Oaks,Sunnyvale,CA,https://www.essexapartmenthomes.com/apartments/sunnyvale/brookside-oaks,https://www.essexapartmenthomes.com/sunnyvale/brookside-oaks/conventional/,https://www.essexapartmenthomes.com/floor-plans/,https://www.essexapartmenthomes.com/models,https://www.essexapartmenthomes.com/apartments/ca/sunnyvale/floor-plans#/,https://www.essexapartmenthomes.com/Floor-plans.aspx
37071,Summerwood on Towne Line,Indianapolis,IN,www.summerwoodindy.com,https://www.summerwoodindy.com/indianapolis/summerwood-on-towne-line/conventional/,https://www.summerwoodindy.com/floor-plans/,https://www.summerwoodindy.com/models,https://www.summerwoodindy.com/apartments/in/indianapolis/floor-plans#/,https://www.summerwoodindy.com/Floor-plans.aspx
37160,Rivers Edge,Dayton,OH,http://www.riversedgedayton.com/,http://www.riversedgedayton.com/dayton/rivers-edge/conventional/,http://www.riversedgedayton.com/floor-plans/,http://www.riversedgedayton.com/models,http://www.riversedgedayton.com/apartments/oh/dayton/floor-plans#/,http://www.riversedgedayton.com/Floor-plans.aspx
37120,The Apartments at Blakeney,Charlotte,NC,www.blakeneyapartments.com,https://www.blakeneyapartments.com/charlotte/the-apartments-at-blakeney/conventional/,https://www.blakeneyapartments.com/floor-plans/,https://www.blakeneyapartments.com/models,https://www.blakeneyapartments.com/apartments/nc/charlotte/floor-plans#/,https://www.blakeneyapartments.com/Floor-plans.aspx
37352,Falcon View,Madison,TN,https://falconviewtn.com/,https://falconviewtn.com/madison/falcon-view/conventional/,https://falconviewtn.com/floor-plans/,https://falconviewtn.com/models,https://falconviewtn.com/apartments/tn/madison/floor-plans#/,https://falconviewtn.com/Floor-plans.aspx
37065,Pointe Inverness,Fort Wayne,IN,https://www.ptinverness.com/,https://www.ptinverness.com/fort-wayne/pointe-inverness/conventional/,https://www.ptinverness.com/floor-plans/,https://www.ptinverness.com/models,https://www.ptinverness.com/apartments/in/fort-wayne/floor-plans#/,https://www.ptinverness.com/Floor-plans.aspx
37336,The Enclave,Tucson,AZ,https://www.liveatenclaveapts.com/,https://www.liveatenclaveapts.com/tucson/the-enclave/conventional/,https://www.liveatenclaveapts.com/floor-plans/,https://www.liveatenclaveapts.com/models,https://www.liveatenclaveapts.com/apartments/az/tucson/floor-plans#/,https://www.liveatenclaveapts.com/Floor-plans.aspx
36926,Fenestra at the Square,Rockville,MD,www.fenestraapts.com,https://www.fenestraapts.com/rockville/fenestra-at-the-square/conventional/,https://www.fenestraapts.com/floor-plans/,https://www.fenestraapts.com/models,https://www.fenestraapts.com/apartments/md/rockville/floor-plans#/,https://www.fenestraapts.com/Floor-plans.aspx
37075,Spring Lake,Byram,MS,http://www.livelifeatspringlake.com/,http://www.livelifeatspringlake.com/byram/spring-lake/conventional/,http://www.livelifeatspringlake.com/floor-plans/,http://www.livelifeatspringlake.com/models,http://www.livelifeatspringlake.com/apartments/ms/byram/floor-plans#/,http://www.livelifeatspringlake.com/Floor-plans.aspx
69188,727 West Madison,Chicago,IL,https://727westmadison.com,https://727westmadison.com/chicago/727-west-madison/conventional/,https://727westmadison.com/floor-plans/,https://727westmadison.com/models,https://727westmadison.com/apartments/il/chicago/floor-plans#/,https://727westmadison.com/Floor-plans.aspx
69760,Lakeside Village,Marysville,CA,https://lakesidevillagemarysville.com/,https://lakesidevillagemarysville.com/marysville/lakeside-village/conventional/,https://lakesidevillagemarysville.com/floor-plans/,https://lakesidevillagemarysville.com/models,https://lakesidevillagemarysville.com/apartments/ca/marysville/floor-plans#/,https://lakesidevillagemarysville.com/Floor-plans.aspx
70255,Coventry Square,Westwood,NJ,https://coventrysquareapartments.com/,https://coventrysquareapartments.com/westwood/coventry-square/conventional/,https://coventrysquareapartments.com/floor-plans/,https://coventrysquareapartments.com/models,https://coventrysquareapartments.com/apartments/nj/westwood/floor-plans#/,https://coventrysquareapartments.com/Floor-plans.aspx
70179,Woodington West,Baltimore,MD,https://www.woodingtonwest.com/,https://www.woodingtonwest.com/baltimore/woodington-west/conventional/,https://www.woodingtonwest.com/floor-plans/,https://www.woodingtonwest.com/models,https://www.woodingtonwest.com/apartments/md/baltimore/floor-plans#/,https://www.woodingtonwest.com/Floor-plans.aspx
70533,Vivid,Seattle,WA,www.vividqueenanne.com,https://www.vividqueenanne.com/seattle/vivid/conventional/,https://www.vividqueenanne.com/floor-plans/,https://www.vividqueenanne.com/models,https://www.vividqueenanne.com/apartments/wa/seattle/floor-plans#/,https://www.vividqueenanne.com/Floor-plans.aspx
69912,Creekwood,Hayward,CA,http://www.creekwoodapartmenthomes.com/,http://www.creekwoodapartmenthomes.com/hayward/creekwood/conventional/,http://www.creekwoodapartmenthomes.com/floor-plans/,http://www.creekwoodapartmenthomes.com/models,http://www.creekwoodapartmenthomes.com/apartments/ca/hayward/floor-plans#/,http://www.creekwoodapartmenthomes.com/Floor-plans.aspx
69656,Nordica Landing,Daytona Beach,FL,https://nl.prospectportal.com/,https://nl.prospectportal.com/daytona-beach/nordica-landing/conventional/,https://nl.prospectportal.com/floor-plans/,https://nl.prospectportal.com/models,https://nl.prospectportal.com/apartments/fl/daytona-beach/floor-plans#/,https://nl.prospectportal.com/Floor-plans.aspx
6997,WestTown,El Paso,TX,http://www.westtownapts.com/,http://www.westtownapts.com/el-paso/westtown/conventional/,http://www.westtownapts.com/floor-plans/,http://www.westtownapts.com/models,http://www.westtownapts.com/apartments/tx/el-paso/floor-plans#/,http://www.westtownapts.com/Floor-plans.aspx
69777,Norfolk Place,St Paul,MN,https://krcapartments.com/property-detail/norfolk-place/,https://krcapartments.com/st-paul/norfolk-place/conventional/,https://krcapartments.com/floor-plans/,https://krcapartments.com/models,https://krcapartments.com/apartments/mn/st-paul/floor-plans#/,https://krcapartments.com/Floor-plans.aspx
70238,Grace Apartments,Portland,OR,http://www.graceapartmentscr.com/,http://www.graceapartmentscr.com/portland/grace-apartments/conventional/,http://www.graceapartmentscr.com/floor-plans/,http://www.graceapartmentscr.com/models,http://www.graceapartmentscr.com/apartments/or/portland/floor-plans#/,http://www.graceapartmentscr.com/Floor-plans.aspx
33550,Princeton Bradford Apartment Homes,Haverhill,MA,https://www.princetonbradford.com/,https://www.princetonbradford.com/haverhill/princeton-bradford-apartment-homes/conventional/,https://www.princetonbradford.com/floor-plans/,https://www.princetonbradford.com/models,https://www.princetonbradford.com/apartments/ma/haverhill/floor-plans#/,https://www.princetonbradford.com/Floor-plans.aspx
33786,Estates Team Ranch,Benbrook,TX,https://www.estatesatteamranch.com/,https://www.estatesatteamranch.com/benbrook/estates-team-ranch/conventional/,https://www.estatesatteamranch.com/floor-plans/,https://www.estatesatteamranch.com/models,https://www.estatesatteamranch.com/apartments/tx/benbrook/floor-plans#/,https://www.estatesatteamranch.com/Floor-plans.aspx
32995,2400 M Apartments,Washington,DC,http://www.equityapartments.com/washington-dc/georgetown/2400-m-apartments,http://www.equityapartments.com/washington/2400-m-apartments/conventional/,http://www.equityapartments.com/floor-plans/,http://www.equityapartments.com/models,http://www.equityapartments.com/apartments/dc/washington/floor-plans#/,http://www.equityapartments.com/Floor-plans.aspx
32962,Harbor Creek,Canton,GA,https://www.harborcreekapts.com/,https://www.harborcreekapts.com/canton/harbor-creek/conventional/,https://www.harborcreekapts.com/floor-plans/,https://www.harborcreekapts.com/models,https://www.harborcreekapts.com/apartments/ga/canton/floor-plans#/,https://www.harborcreekapts.com/Floor-plans.aspx
32983,215 C Street,Washington,DC,https://www.215cstreet.com/,https://www.215cstreet.com/washington/215-c-street/conventional/,https://www.215cstreet.com/floor-plans/,https://www.215cstreet.com/models,https://www.215cstreet.com/apartments/dc/washington/floor-plans#/,https://www.215cstreet.com/Floor-plans.aspx
33571,Saunders Crossing,Lawrence,MA,http://www.saunderscrossing.com/,http://www.saunderscrossing.com/lawrence/saunders-crossing/conventional/,http://www.saunderscrossing.com/floor-plans/,http://www.saunderscrossing.com/models,http://www.saunderscrossing.com/apartments/ma/lawrence/floor-plans#/,http://www.saunderscrossing.com/Floor-plans.aspx
33738,Sagamore Court,Portsmouth,NH,https://www.forestproperties.net/property/sagamore-court/,https://www.forestproperties.net/portsmouth/sagamore-court/conventional/,https://www.forestproperties.net/floor-plans/,https://www.forestproperties.net/models,https://www.forestproperties.net/apartments/nh/portsmouth/floor-plans#/,https://www.forestproperties.net/Floor-plans.aspx
24982,Fisher Building,Chicago,IL,https://fisherbuildingchicago.securecafe.com/onlineleasing/fisher-building-city-club-apartments/oleapplication.aspx?stepname=floorplan&myOlePropertyId=1830880,https://fisherbuildingchicago.securecafe.com/chicago/fisher-building/conventional/,https://fisherbuildingchicago.securecafe.com/floor-plans/,https://fisherbuildingchicago.securecafe.com/models,https://fisherbuildingchicago.securecafe.com/apartments/il/chicago/floor-plans#/,https://fisherbuildingchicago.securecafe.com/Floor-plans.aspx
250124,One Clinton Park,New Rochelle,NY,https://oneclintonpark.com/,https://oneclintonpark.com/new-rochelle/one-clinton-park/conventional/,https://oneclintonpark.com/floor-plans/,https://oneclintonpark.com/models,https://oneclintonpark.com/apartments/ny/new-rochelle/floor-plans#/,https://oneclintonpark.com/Floor-plans.aspx
251492,The Elysian,St Johns,FL,https://www.alapts.com/apartments/fl/st-johns/the-elysian/?utm_source=GMB&utm_medium=organic,https://www.alapts.com/st-johns/the-elysian/conventional/,https://www.alapts.com/floor-plans/,https://www.alapts.com/models,https://www.alapts.com/apartments/fl/st-johns/floor-plans#/,https://www.alapts.com/Floor-plans.aspx
25063,,,,https://www.highgroveatbigbend.com,,https://www.highgroveatbigbend.com/floor-plans/,https://www.highgroveatbigbend.com/models,,https://www.highgroveatbigbend.com/Floor-plans.aspx
251514,LC SoBro I,Nashville,TN,https://lifestylecommunities.com/community/lc-sobro,https://lifestylecommunities.com/nashville/lc-sobro-i/conventional/,https://lifestylecommunities.com/floor-plans/,https://lifestylecommunities.com/models,https://lifestylecommunities.com/apartments/tn/nashville/floor-plans#/,https://lifestylecommunities.com/Floor-plans.aspx
249960,The Kathryn Ann,Portland,OR,https://www.portland-apartment-living.com/communities/the-kathryn-ann/,https://www.portland-apartment-living.com/portland/the-kathryn-ann/conventional/,https://www.portland-apartment-living.com/floor-plans/,https://www.portland-apartment-living.com/models,https://www.portland-apartment-living.com/apartments/or/portland/floor-plans#/,https://www.portland-apartment-living.com/Floor-plans.aspx
251165,The Overland,Denver,CO,https://www.theoverlandbyavanti.com/,https://www.theoverlandbyavanti.com/denver/the-overland/conventional/,https://www.theoverlandbyavanti.com/floor-plans/,https://www.theoverlandbyavanti.com/models,https://www.theoverlandbyavanti.com/apartments/co/denver/floor-plans#/,https://www.theoverlandbyavanti.com/Floor-plans.aspx
2507,Terrain,Austin,TX,www.terrainaustin.com,https://www.terrainaustin.com/austin/terrain/conventional/,https://www.terrainaustin.com/floor-plans/,https://www.terrainaustin.com/models,https://www.terrainaustin.com/apartments/tx/austin/floor-plans#/,https://www.terrainaustin.com/Floor-plans.aspx
24978,The Reserve at Stone Creek,Stone Mountain,GA,http://www.reserveatstonecreekapartments.com/,http://www.reserveatstonecreekapartments.com/stone-mountain/the-reserve-at-stone-creek/conventional/,http://www.reserveatstonecreekapartments.com/floor-plans/,http://www.reserveatstonecreekapartments.com/models,http://www.reserveatstonecreekapartments.com/apartments/ga/stone-mountain/floor-plans#/,http://www.reserveatstonecreekapartments.com/Floor-plans.aspx
251396,Magnolia on Zang Two,Dallas,TX,http://www.liveatmagnolia.com/homes/tx/bishop-arts/magnolia-on-zang-two/,http://www.liveatmagnolia.com/dallas/magnolia-on-zang-two/conventional/,http://www.liveatmagnolia.com/floor-plans/,http://www.liveatmagnolia.com/models,http://www.liveatmagnolia.com/apartments/tx/dallas/floor-plans#/,http://www.liveatmagnolia.com/Floor-plans.aspx
251190,The Carlaw,Sacramento,CA,https://liveatthecarlaw.com/,https://liveatthecarlaw.com/sacramento/the-carlaw/conventional/,https://liveatthecarlaw.com/floor-plans/,https://liveatthecarlaw.com/models,https://liveatthecarlaw.com/apartments/ca/sacramento/floor-plans#/,https://liveatthecarlaw.com/Floor-plans.aspx
251357,Riverland,Fort Lauderdale,FL,https://liveatriverland.com/,https://liveatriverland.com/fort-lauderdale/riverland/conventional/,https://liveatriverland.com/floor-plans/,https://liveatriverland.com/models,https://liveatriverland.com/apartments/fl/fort-lauderdale/floor-plans#/,https://liveatriverland.com/Floor-plans.aspx
268767,Market Flats,Bethlehem,PA,https://www.marketflatsbethlehem.com/,https://www.marketflatsbethlehem.com/bethlehem/market-flats/conventional/,https://www.marketflatsbethlehem.com/floor-plans/,https://www.marketflatsbethlehem.com/models,https://www.marketflatsbethlehem.com/apartments/pa/bethlehem/floor-plans#/,https://www.marketflatsbethlehem.com/Floor-plans.aspx
269570,Trinity Highline,Fort Worth,TX,https://www.trinityhighline.com/,https://www.trinityhighline.com/fort-worth/trinity-highline/conventional/,https://www.trinityhighline.com/floor-plans/,https://www.trinityhighline.com/models,https://www.trinityhighline.com/apartments/tx/fort-worth/floor-plans#/,https://www.trinityhighline.com/Floor-plans.aspx
269984,Flats at Market Street,Wilmington,NC,https://www.flatsatmarketstreet.com/,https://www.flatsatmarketstreet.com/wilmington/flats-at-market-street/conventional/,https://www.flatsatmarketstreet.com/floor-plans/,https://www.flatsatmarketstreet.com/models,https://www.flatsatmarketstreet.com/apartments/nc/wilmington/floor-plans#/,https://www.flatsatmarketstreet.com/Floor-plans.aspx
269346,Ashford Apartment Homes,Conyers,GA,https://rjamesproperties.com/ashford-brook/,https://rjamesproperties.com/conyers/ashford-apartment-homes/conventional/,https://rjamesproperties.com/floor-plans/,https://rjamesproperties.com/models,https://rjamesproperties.com/apartments/ga/conyers/floor-plans#/,https://rjamesproperties.com/Floor-plans.aspx
268738,Quest,Rogers,MN,https://www.questaptsmn.com/,https://www.questaptsmn.com/rogers/quest/conventional/,https://www.questaptsmn.com/floor-plans/,https://www.questaptsmn.com/models,https://www.questaptsmn.com/apartments/mn/rogers/floor-plans#/,https://www.questaptsmn.com/Floor-plans.aspx
268764,Cadia Grand Praire,Grand Prairie,TX,https://yardlydechman.com/?utm_source=GoogleLocalListing&utm_medium=organic,https://yardlydechman.com/grand-prairie/cadia-grand-praire/conventional/,https://yardlydechman.com/floor-plans/,https://yardlydechman.com/models,https://yardlydechman.com/apartments/tx/grand-prairie/floor-plans#/,https://yardlydechman.com/Floor-plans.aspx
269985,Resia Tributary,Douglasville,GA,https://www.resiatributary.com/,https://www.resiatributary.com/douglasville/resia-tributary/conventional/,https://www.resiatributary.com/floor-plans/,https://www.resiatributary.com/models,https://www.resiatributary.com/apartments/ga/douglasville/floor-plans#/,https://www.resiatributary.com/Floor-plans.aspx
269664,The Pinnacle at Stone Creek Falls,Republic,MO,https://www.stonecreekfalls.com/apartments/mo/brookline/the-pinnacle#/,https://www.stonecreekfalls.com/republic/the-pinnacle-at-stone-creek-falls/conventional/,https://www.stonecreekfalls.com/floor-plans/,https://www.stonecreekfalls.com/models,https://www.stonecreekfalls.com/apartments/mo/republic/floor-plans#/,https://www.stonecreekfalls.com/Floor-plans.aspx
269721,Skyview Lofts,Kalispell,MT,https://skyview-lofts.com/,https://skyview-lofts.com/kalispell/skyview-lofts/conventional/,https://skyview-lofts.com/floor-plans/,https://skyview-lofts.com/models,https://skyview-lofts.com/apartments/mt/kalispell/floor-plans#/,https://skyview-lofts.com/Floor-plans.aspx
